01579,Allium fistulosum,,11088,111a,11088-111a,,Bunching Onion,,Evergreen  White,Jan 2013,100%,ECHO-US,FLORIDA,Alliaceae,,$0.26
01580,Allium cepa,,08090,081D,08090-081D,,Onion,,BGS 919 F1,Jan 2013,90%,ECHO-US,FLORIDA,Amaryllidaceae,,$7.50
01581,Allium cepa,,08089,081D,08091-081D,,Onion,,Alison F1,Jan 2013,90%,ECHO-US,FLORIDA,Amaryllidaceae,,$7.50
01584,Chenopodium quinoa,,94057,062E,94057-062E,,Quinoa,,Colorado 407,Apr 2013,100%,ECHO-US,FLORIDA,Chenopodiaceae,"Early  maturing,  shorter  variety. Plant  2-4"" apart.  High protein  chilean var.  Day-neutral.  Made into  flour or used  like rice.  Leaves eaten  cooked or  raw. Drought  tolerant, likes  cool temp.",$0.01
01585,Luffa cylindrica,,87072FL,131E,87072FL- 131E,,Smooth Luffa ,,,Jan 2013,100%,ECHO-US,FLORIDA,Cucurbitaceae,Climbing vine  10-15 ft long.  Eat like  zucchini when  young. Use  dried fruit as  sponge.  Flowers and ,$1.83
,,,,,,,,,,,,,,,"buds eaten  boiled. Plant  about 1/2 in.  deep, 6 ft  apart.",
01586,Luffa cylindrica,,87072FL,131E,87072FL- 131E,,Smooth Luffa  Gourd,,,Jan 2013,100%,ECHO-US,FLORIDA,Cucurbitaceae,"Climbing vine  10-15 ft long.  Eat like  zucchini when  young. Use  dried fruit as  sponge.  Flowers and  buds eaten  boiled. Plant  about 1/2 in.  deep, 6 ft  apart.",$0.08
01589,Artocarpus heterophyllus,,60012,131E,60012-131E,,Jackfruit,,,,,ECHO-US,FLORIDA,Moraceae,"Sow seeds  immediately  1/4"" deep in  plastic bags or  pots in well  drained,  potting soil.  Germinate in  partial shade.  Germination  should occur  in 3-8 weeks.  Seedlings  should be  sun-hardened  before field  planting at 1  m hieght.",
01590,Artocarpus heterophyllus,,60012,131E,60012-131E,,Jackfruit,,,,,ECHO-US,FLORIDA,Moraceae,"Sow seeds  immediately  1/4"" deep in  plastic bags or  pots in well  drained,  potting soil.  Germinate in  partial shade.  Germination  should occur  in 3-8 weeks.  Seedlings  should be  sun-hardened  before field  planting at 1  m hieght.",
01591,Ziziphus mauritiana,,04012,041A,04012-041A,,Jujube,,,Feb 2012,40%,ECHO-US,FLORIDA,Rhamnaceae,"Fast-growing,  spiny  evergreen  shrub. Growth  up to 15m.  Tolerates  drought, ",
,,,,,,,,,,,,,,,"salinity, and  waterlogged  soil  conditions.  Living fence,  fodder, fuel,  construction  materials, and  edible fruit.  Dehull seeds,  soak in hot  water  overnight.",
01592,Tarmarindus indica,,02064,071E,02064-071E,,Tamarind,,,Aug 2012,90%,ECHO-US,FLORIDA,Fabaceae,,$0.30
01593,Tarmarindus indica,,02064,071E,02064-071E,,Tamarind,,,Aug 2012,90%,ECHO-US,FLORIDA,Fabaceae,"Large  evergreen  shade tree.  semi-arid to  humid. Frost  sensitive,  drought  resistant.  Fruit/pod  shells easily  broken when  ripe with  edible pulp.  Germinate 1  cm deep in  moist,  well-drained  soil. 6-9m tall  at maturity.",$0.36
01594,Lactuca indica,,81006,091E,81006-091E,,Tropical Lettuce,,,Apr 2013,75%,ECHO-US,FLORIDA,Asteraceae,"Erect annual  herb with  bright yellow  flowers. Eat  leaves in  mixed green  salads. grows  well in hot  sun. Plant  seeds 1/4""  deep",$0.04
01595,Brassica carinata,,86028E,121A1,86028E- 121E1,,Kale,,Ethiopian,Jan 2012,95%,ECHO-THAI,THAILAND,Brassicaceae,"Plant 1-2 ft.  Apart.  Prefers  colder  temperatures,  but will  tolerate heat.",$0.22
01596,Calliandra calothyrsus,,12088E,,12088E,,Calliandra,,Calliandra,May 2012,90%,ECHO-THAI,THAILAND,Fabaceae,,$0.07
01597,Desmodium heterocarpon,,12087E,,12087E,,Desmodium/Begg arweed,,,June 2012,45%,ECHO-THAI,THAILAND,Fabaceae,,$0.01
01598,Desmodium rensonii,,12086E,,12086E,,Desmodium,,,October  2011,75%,ECHO-US,FLORIDA,Fabaceae,,$0.01
01599,Lactuca indica,,12085E,,12085E,,Tropical Lettuce,,,2/7/2012,95%,ECHO-THAI,THAILAND,Asteraceae,Erect annual  herb with  bright yellow  flowers. Eat ,
,,,,,,,,,,,,,,,"leaves in  mixed green  salads. grows  well in hot  sun. Plant  seeds 1/4""  deep",
01600,Lactuca sativa,,12084E,,12084E,,Lettuce,,Anuenue,April 2012,95%,ECHO-THAI,THAILAND,Asteraecae,,$0.04
01601,Lactuca sativa,,12083E,,12083E,,Lettuce,,New Red Fire,2/2012,100%,ECHO-US,FLORIDA,Asteraecae,,$0.04
01602,Lactuca sativa,,12082E,,12082E,,Lettuce,,Queensland,6/2012,95%,ECHO-THAI,THAILAND,Asteraecae,,$0.04
01603,Lactuca sativa,,12081E,,12081E,,Lettuce,,Summer Bibb  MI,5/2012,95%,ECHO-THAI,THAILAND,Asteraecae,,$0.04
01604,Lactuca sativa,,12080E,,12080E,,Lettuce,,Tall Guzmaine,5/2012,90%,ECHO-THAI,THAILAND,Asteraecae,,$0.04
01605,Afzelia quanzensis,,11008,111A,11008-111A,,Pod Mahogany,,,5/2012,90%,ECHO-US,FLORIDA,Fabaceae,Remove the  aril (red cap)  before  planting and  nick seed coat  to hasten  germination.   Sow seed at  4cm deep.   Seeds  germinate  within 11-28  days.  Prefers  well-drained  sandy soils. ,$0.04
01606,Afzelia quanzensis,,11008,111A,11008-111A,,Pod Mahogany,,,5/2012,90%,ECHO-US,FLORIDA,Fabaceae,Remove the  aril (red cap)  before  planting and  nick seed coat  to hasten  germination.   Sow seed at  4cm deep.   Seeds  germinate  within 11-28  days.  Prefers  well-drained  sandy soils. ,
01607,Allium tuberosum,,13001,131A,13001-131A,,Chinese chives,,,Feb 2013,70%,ECHO-US,FLORIDA,Amaryllidaceae,"Also called  Chinese leek,  and garlic  chives. Mild,  garlic-flavored  leaves. Grow  in full sun and  high organic  matter. Cut  leaves to 1""  above ground  to harvest  periodically.",$2.70
01608,Allium tuberosum,,13001,131A,13001-131A,,Chinese chives,,,Feb 2013,70%,ECHO-US,FLORIDA,Amaryllidaceae,"Also called  Chinese leek, ",$0.81
,,,,,,,,,,,,,,,"and garlic  chives. Mild,  garlic-flavored  leaves. Grow  in full sun and  high organic  matter. Cut  leaves to 1""  above ground  to harvest  periodically.",
01609,Allium cepa,,13010A,,13010A,,Sweet Onion,,,,,ECHO-THAI,THAILAND,Amaryllidaceae,,
01610,Vigna unguiculata ssp.  sesquipedalis,,13009A,,13009A,,Yardlong Bean,,,,,ECHO-THAI,THAILAND,Fabaceae,,
01611,Anethum graveolens,,13008A,,13008A,,Dill,,,,,ECHO-THAI,THAILAND,Apiaceae,,
01612,Sorghum bicolor,,13006A,,13006A,,Sorghum,,,,,ECHO-THAI,THAILAND,Poaceae,,
01613,Pennisetum glaucum,,13007A,,13007A,,Millet,,,,,ECHO-THAI,THAILAND,Poaceae,Evaluate.  Unclear what  kind of millet  this is. It may  not be  Pennisetum  glaucum at all.,
01614,Macrotyloma uniflorum,,13005A,,13005A,,Horsegram,,,"Feb 27,  2013",100%,ECHO-THAI,THAILAND,Fabaceae,,
01615,Limonia acidissima,,13001A1,,13001A1,,Tha-na-kha,,,,,ECHO-THAI,THAILAND,Rutaceae,,
01616,Vicia faba,,13003A,,13003A,,Fava Bean,,,,,ECHO-THAI,THAILAND,Fabaceae,,
01617,Phaseolus vulgaris,,13004A,,13004A,,Kidney Bean,,,,,ECHO-THAI,THAILAND,Fabaceae,,
01618,Pisum sativum,,13002TH,131A1,13002TH- 131A1,,Sugar Pea,,,,,ECHO-THAI,THAILAND,Fabaceae,,
01619,Solanum melongena,,06025,091A,06025-091A,,Eggplant,,Epic,Jan 2013,95%,ECHO-US,FLORIDA,Solanaceae,,
01620,Solanum melongena,,06025,071A,06025-071A,,Eggplant,,Epic,Jan 2013,95%,ECHO-US,FLORIDA,Solanaceae,,
01621,Solanum melongena,,06025,061A,06025-061A,,Eggplant,,Epic,Jan 2013,90%,ECHO-US,FLORIDA,Solanaceae,,
01622,Brassica oleracea var.  capitata,,05006,101A,05006-101A,,Cabbage,,Danish  Ballhead,Jan 2013,95%,ECHO-US,FLORIDA,Brassicaceae,"Tightly packed  leaves make  extra-solid,  heavy, round  heads that  average 7 to  10 lbs. A  storage type  with  unequalled  keeping  qualities.  Crisp and  tender with  excellent  flavor. Use  fresh for  salads and  slaw.",$0.02
01623,Jatropha curcas L.,,06102,061A,06102-061A,,Physic Nut,,,Jan 2013,40%,ECHO-US,FLORIDA,Euphorbiaceae,Shrub or tree  up to 6m tall. ,
,,,,,,,,,,,,,,,"Oil in the seed  can be used  for candles,  soaps and  bio-diesel  production.  Planted as a  living fence  and to reduce  erosion.  Establishes  easily from  cuttings and is  drought  resistant.  WARNING:  seeds and  plant TOXIC  to humans.",
01624,Jatropha curcas L.,,04008,091E,04008-091E,,Physic Nut,,,Jan 2013,50%,ECHO-US,FLORIDA,Euphorbiaceae,"Shrub or tree  up to 6m tall.  Oil in the seed  can be used  for candles,  soaps and  bio-diesel  production.  Planted as a  living fence  and to reduce  erosion.  Establishes  easily from  cuttings and is  drought  resistant.  WARNING:  seeds and  plant TOXIC  to humans.",
01625,Arachis hypogea,,05067,101E,05067-101E,,Peanut,,ICG 9257,Jan 2013,100%,ECHO-US,FLORIDA,Fabaceae,,
01627,Brassica oleracea var  gongylodes,,11044,111A,11044-111A,,Kohlrabi,,White Vienna,Jan 2013,95%,ECHO-US,FLORIDA,,Grows best in  cool weather.  Little growth  occurs above  about 75ºF  and they tend  to become  woody and  fibrous. ,
01629,Amaranthus  hypochondriacus,,05011,051D,05011-051D,,Mercado Grain  Amaranth,,RRP 1526B,Jan 2013,85%,ECHO-US,FLORIDA,Amaranthaceae,"From Mexico.  Start seeds  1/4 inch deep  (in plots, or  direct seed)  and thin to 4-6  apart in rows.",
01630,Amaranthus  hypochondriacus,,81040,001E,81040-001E,,Mercado Grain  Amaranth,,R103,Jan 2013,70%,ECHO-US,FLORIDA,Amaranthaceae,"From Mexico.  Start seeds  1/4 inch deep  (in plots, or ",
,,,,,,,,,,,,,,,direct seed)  and thin to 4-6  apart in rows.,
01631,Acacia auriculiformis,,03029,101E,03029-101E,,Earleaf acacia,,,Jan 2013,60%,ECHO-US,FLORIDA,Fabaceae,"Very fast  growing on  almost any  degraded soil  (pH 3-9).  Needs full  sun.  Fuelwood,  erosion  control,  shade, weed  surppresssent . Scarify by  immersion in  boiling water  for two  minutes  before  planting.",
01632,Acacia elecantha,,02063,041A,02063-041A,,Edible Acacia,,,Jan 2013,40%,ECHO-US,FLORIDA,Fabaceae,"Seed flour can  make up to  25% of a  recipe.  Adapted to  tropical  semi-arid  climates  (350-800mm  annual  rainfall) and  sandy soils. A  vigorous tree  that produces  a lot of  biomass, high  seed yield, but  pods tend to  shatter.",$0.88
01633,Acacia auriculiformis,,96006,051H,96006-051H,,Earleaf Acacia,,,Jan 2013,70%,ECHO-US,FLORIDA,Fabaceae,"Very fast  growing on  almost any  degraded soil  (pH 3-9).  Needs full  sun.  Fuelwood,  erosion  control,  shade, weed  surppresssent . Scarify by  immersion in  boiling water  for two  minutes  before  planting.",
01634,Acacia mangium,,02019,021a,02019-021a,,Acacia,,,Jan 2013,40%,ECHO-US,FLORIDA,Fabaceae,Very fast ,$0.65
,,,,,,,,,,,,,,,"growing on  acid,  degraded  soils, needs  full sun to sun.  Fuelwood,  suppresses  weeds. Not  drought or  wind tolerant,  not for fodder.  Don't coppice.  Nick seed  coat, soak for  24 hours in  warm water  before  planting.",
01635,Hibiscus sabdariffa,,11083,131E,11083-131E,,Roselle/Jamaican  Sorrel,,Thai Red,Feb 2013,95%,ECHO-US,FLORIDA,Malvaceae,"Thai roselle  peformed very  well at ECHO  Florida. Use  fresh calyx  (fleshy  structure after  the flower has  fades) for  beverages,  sauces and  salads.  Leaves and  petals are also  edible. Plant  1/2"" (1 cm)  deep and 3  feet (1 m)  apart.",$0.24
01636,Hibiscus sabdariffa,,11083,131E,11083-131E,,Roselle/Jamaican  Sorrel,,Thai Red,Feb 2013,95%,ECHO-US,FLORIDA,Malvaceae,"Thai roselle  peformed well  at ECHO  Florida. Fresh  calyx (fleshy  structure after  the flower has  fades) used in  beverages,  sauces and  salads.  Leaves and  petals also  edible. Plant  1/2"" (1cm)  deep and 3  feet (1m)  apart.",$0.86
01637,Abelmoschus caillei,,83082,131E,83082-131E,,African Okra,,,Feb 2013,90%,ECHO-US,FLORIDA,Malvaceae,More resistant  to pests and  diseases than  common okra.  Long  production  season. Soak ,$0.01
,,,,,,,,,,,,,,,"in water prior  to planting for  better  germination.  Plant in soil  2cm (0.5"")  deep. Prefers  well-drained  sandy loam  soils. 50-100  days  depending on  rain.",
01639,Abelmoschus caillei,,83082,132E,83082-132E,,African Okra,,,Feb 2013,85%,ECHO-US,FLORIDA,Malvaceae,"More resistant  to pests and  diseases than  common okra.  Long  production  season. Soak  in water prior  to planting for  better  germination.  Plant in soil 2  cm (0.5"")  deep. Prefers  well-drained  sandy loam  soils. 50-100  days  depending on  rain.",$0.01
01641,Abelmoschus caillei,,83082,133E,83082-133E,,African Okra,,,Feb 2013,70%,ECHO-US,FLORIDA,Malvaceae,"More resistant  to pests and  diseases than  common okra.  Long  production  season. Soak  in water prior  to planting for  better  germination.  Plant in soil 2  cm (0.5"")  deep. Prefers  well-drained  sandy loam  soils. 50-100  days  depending on  rain.",$0.01
01643,Abelmoschus caillei,,83082,134E,83082-134E,,African Okra,,,Mar 2013,75%,ECHO-US,FLORIDA,Malvaceae,More resistant  to pests and  diseases than  common okra.  Long  production  season. Soak  in water prior  to planting for ,$0.01
,,,,,,,,,,,,,,,"better  germination.  Plant in soil 2  cm (0.5"")  deep. Prefers  well-drained  sandy loam  soils. 50-100  days  depending on  rain.",
01645,Abelmoschus caillei,,83082,135E,83082-135E,,African Okra,,,,,ECHO-US,FLORIDA,Malvaceae,"More resistant  to pests and  diseases than  common okra.  Long  production  season. Soak  in water prior  to planting for  better  germination.  Plant in soil 2  cm (0.5"")  deep. Prefers  well-drained  sandy loam  soils. 50-100  days  depending on  rain.",$0.01
01647,Mucuna pruriens,,07001,131E,07001-131E,,Velvet Bean,,ECHO Bush  Selection #1,Apr 2013,75%,ECHO-US,FLORIDA,Fabaceae,Vigorous and  somewhat  drought- tolerant green  manure.  Selected for  less vine-like  habit.  Do  NOT eat  beans -  TOXIC. Bushy  growth;  compact;  short-day  plant.,$0.07
01649,Coix lacryma-jobi,,11008,131E1,11008-131E1,,Job's Tears,มะเดือย,Mixed,,,ECHO-THAI,THAILAND,Poaceae,,
01650,Vigna umbellata,,11001,121E1,11001-121E1,,Rice Bean,ถั่วแป๋,Thai Green,"10 Dec,  2012",45%,ECHO-THAI,THAILAND,Fabaceae,,$0.01
01651,Lagenaria siceraria,,10017,121E1,10017-121E1,,Bottle  Gourd/Calabash,น้ำเต้า,Om koi,,,ECHO-THAI,THAILAND,Cucurbitaceae,,
01652,Desmodium heterocarpon,,97049,971A,97049-971A,,Beggarweed,,Carpon,12/2/2011,35%,ECHO-US,FLORIDA,Fabaceae,"Recommende d seeding rate  is 3-5 kg/ha  and heavier in  established  grassy areas.   Perennial  legume, grow  with common ",$0.01
,,,,,,,,,,,,,,,permanent  grasses for a  high quality  pasture.  Soak  seeds in hot  water or  scarify with  sulfuric acid  before sowing.,
01653,Carica papaya,,13002FL,131A,13002FL- 131A,,Papaya,,Red Lady  #786 F1  Hybrid,Jan 2013,75%,ECHO-US,FLORIDA,Caricaceae,"Soak seeds  overnight.  Plant in large  pots 5 mm  deep in  well-mixed  topsoil,  compost, sand  (1:1:2). Keep  moist and  shaded.  Transplant at  30 cm to  well-drained  soil, full sun.  Self- pollinating.  Tolerant of  Papaya Ring  Spot Virus.  (PRSV) F1  Hybrid  originally from  Taiwan.",$5.60
01654,Carica papaya,,13002,131A,13002-131A,,Papaya,,Red Lady  #786 F1  Hybrid,Jan 2013,75%,ECHO-US,FLORIDA,Caricaceae,"Soak seeds  overnight.  Plant in large  pots 5 mm  deep in  well-mixed  topsoil,  compost, sand  (1:1:2). Keep  moist and  shaded.  Transplant at  30 cm to  well-drained  soil, full sun.  Self- pollinating.  Tolerant of  Papaya Ring  Spot Virus.  (PRSV) F1  Hybrid  originally from  Taiwan.",$0.30
01655,Brassica carinata,,00015,011E,00015-011E,,Ethiopian Kale,,,Jan 2013,100%,ECHO-US,FLORIDA,Brassicaceae,"Plant 1-2 ft.  apart. Prefers  colder  temperatures,  but will ",$0.68
,,,,,,,,,,,,,,,tolerate heat.,
01656,Carica papaya,,08065,101A,08065-101A,,Papaya,,Sunset Solo,Sept 2012,70%,ECHO-US,FLORIDA,Caricaceae,"Soak seeds  overnight.  Plant in large  pots 5 mm  deep in  well-mixed  topsoil,  compost, sand  (1:1:2). Keep  moist and  shaded.  Transplant at  30cm to well  drained soil,  full sun.  Self- pollinating.",$0.65
01657,Carica papaya,,08065,102A,08065-102A,,Papaya,,Sunset Solo,Sept 2012,80%,ECHO-US,FLORIDA,Caricaceae,"Soak seeds  overnight.  Plant in large  pots 5 mm  deep in  well-mixed  topsoil,  compost, sand  (1:1:2). Keep  moist and  shaded.  Transplant at  30cm to well  drained soil,  full sun.  Self- pollinating.",$0.65
01658,Carica papaya,,10048,101A,10048-101A,,Papaya,,Tainung No. 1,Sept 2012,100%,ECHO-US,FLORIDA,Caricaceae,,$0.65
01659,Carica papaya,,03002,071A,03002-071A,,Papaya,,Tainung No. 1,Sept 2012,100%,ECHO-US,FLORIDA,Caricaceae,,$0.65
01660,Hibiscus acetosella,,12035,121D,12035-121D,,Cranberry  Hibiscus,,,April 2012,80%,ECHO-US,FLORIDA,Malvaceae,"Attractive  annual shrub,  also known as  False Roselle.  Use leaves in  salads, flower  calyxes (when  closed) used  to color juices,  sauces and  jellies. Plant in  spring in  deep, loose  soil. 1 m  apart, 1 cm  deep.",$0.24
01661,Carica papaya,,13003FL,131A,13003FL- 131A,,Papaya,,Improved Red  Maradol,Jan 2013,75%,ECHO-US,FLORIDA,Caricaceae,"Red flesh,  Medium  sweet, Avg.  size 1.5 - 2.6  kg, Fruit sets  35-70cm, High  yield. Long ",$4.33
,,,,,,,,,,,,,,,"shipper, 66%  herm/33%  female, No  virus  tolerance. ",
01662,Carica papaya,,13003FL,131A,13003FL- 131A,,Papaya,,Improved Red  Maradol,Jan 2013,75%,ECHO-US,FLORIDA,Caricaceae,"Red flesh,  Medium  sweet, Avg.  size 1.5 - 2.6  kg, Fruit sets  35-70cm, High  yield. Long  shipper, 66%  herm/33%  female, No  virus  tolerance. ",$0.70
01664,Abelmoschus esculentus,,13004,131A,13004-131A,,Okra ,,Burmese,Feb 2013,95%,ECHO-US,FLORIDA,Malvaceae,"60 days.  Bears when  plants are 18""  tall and  continues to  bear until  frost. The  leaves are  large; typically  16"" across.  Harvest at 10""  inches long for  tender pods.  Less  mucilaginous  than other  okra.",$0.46
01665,Momordica cochinchinensis,,13005FL,131D,13005FL- 131D,,Gac Fruit,,,,,ECHO-US,FLORIDA,Cucurbitaceae,"Recalcitrant  seeds. Plant  immediately.  Dioecious  vines, needs  8-9 months to  produce fruit.  Harvest when  fruit are  orange. Use  pulp in dishes.  High in  phytonutrients : Lycopene,  beta-carotene.",
01666,Momordica cochinchinensis,,13005FL,131D,13005FL- 131D,,Gac Fruit,,,,,ECHO-US,FLORIDA,Cucurbitaceae,"Recalcitrant  seeds. Plant  immediately.  Dioecious  vines, needs  8-9 months to  produce fruit.  Harvest when  fruit are  orange. Use  pulp in dishes.  High in ",$0.55
,,,,,,,,,,,,,,,"phytonutrients : Lycopene,  beta-carotene.",
01667,Momordica charantia,,98089,131E,98089-131E,,Balsam Pear/Bitter  Gourd,,Moon Beauty,Feb 2013,90%,ECHO-US,FLORIDA,Cucurbitaceae,"White fruit  variety. Fruits  6-10"" long and  2-3"" in  diameter.  Germinate in  darkness for  better results.  Plant 1"" depth,  3 feet apart.",
01668,Momordica charantia,,98089,131E,98089-131E,,Balsam Pear/Bitter  Gourd,,Moon Beauty,,,ECHO-US,FLORIDA,Cucurbitaceae,"White fruit  variety. Fruits  6-10"" long and  2-3"" in  diameter.  Germinate in  darkness for  better results.  Plant 1"" depth,  3 feet apart.",$0.55
01669,Phaseolus coccineus,,13006,131A,13006-131A,,Scarlet Runner  Bean,,,Oct 2012,93%,ECHO-US,FLORIDA,Fabaceae,"50 days.  Scarlet  flowers  against green,  heart-shaped  foliage. Rapid  climbers.  Beans are  edible and  delicious  when young.  Keep pods  picked for  continuous  bloom. Ht.  72-96"".",$0.10
01671,Phaseolus coccineus,,13006,131A,13006-131A,,Scarlet Runner  Bean,,,Oct 2012,93%,ECHO-US,FLORIDA,Fabaceae,"50 days.  Scarlet  flowers  against green,  heart-shaped  foliage. Rapid  climbers.  Beans are  edible and  delicious  when young.  Keep pods  picked for  continuous  bloom. Ht.  72-96"".",$0.02
01672,Cicer arietinum,,13007,131A,13007-131A,,Chickpea/Garbanz o,,Kabouli Black,,,ECHO-US,FLORIDA,Fabaceae,"Originally from  Kabul,  Afghanistan.  2' plants  produce dark  purple beans. ",$0.24
,,,,,,,,,,,,,,,"Works for  shorter  growing  season areas  due to seed  germination in  cooler  conditions. Given to  Monsoon  during the  spring 2013  season to see  how it grows  here in SWFL.  No master  packet, all  went outside  and was  planted. ",
01674,Sesamum indicum,,13008,131A,13008-131A,,Sesame,,Light Seeded,Feb 2013,95%,ECHO-US,FLORIDA,Pedaliaceae,"Seeds can be  roasted and  eaten. Seeds  also are a oil  crop. Residue  acts as a  nematode  repellent.   Plant 8""-10""  apart 1/2""  deep. Grows  up to 5' tall. ",$0.17
01675,Sesamum indicum,,13008,131A,13008-131A,,Sesame,,Light Seeded,,,ECHO-US,FLORIDA,Pedaliaceae,"Seeds can be  roasted and  eaten. Seeds  also are a oil  crop. Residue  acts as a  nematode  repellent.   Plant 8""-10""  apart 1/2""  deep. Grows  up to 5' tall. ",$0.10
01677,Sesamum indicum,,13009,131A,13009-131A,,Sesame,,Black Grain,,,ECHO-US,FLORIDA,Pedaliaceae,"This  black-seeded  variety has  tasty,  nutty-flavored  seeds that are  popular in  Thai cooking.  ",$5.83
01678,Sesamum indicum,,13009,131A,13009-131A,,Sesame,,Black Grain,,,ECHO-US,FLORIDA,Pedaliaceae,"This  black-seeded  variety has  tasty,  nutty-flavored  seeds that are  popular in  Thai cooking.  ",$5.83
01679,Cucurbita pepo,,13010,131A,13010-131A,,Zucchini ,,Black Beauty,,,ECHO-US,FLORIDA,Cucurbitaceae,50 days. Plant ,$0.06
,,,,,,,,,,,,,,,"0.5"" deep.The  classic  dark-green  summer  squash that  has made  modern  zucchini of  this type  popular.  Introduced in  the US  markets in the  1920's, and  seed  companies  started listing  it in the  1930's.  Delicious fried  or baked; best  picked young. ",
01680,Cucurbita pepo,,13010,131A,13010-131A,,Zucchini ,,Black Beauty,,,ECHO-US,FLORIDA,Cucurbitaceae,"50 days. Plant  0.5"" deep.The  classic  dark-green  summer  squash that  has made  modern  zucchini of  this type  popular.  Introduced in  the US  markets in the  1920's, and  seed  companies  started listing  it in the  1930's.  Delicious fried  or baked; best  picked young. ",$0.04
01681,Cucurbita pepo,,13011,131A,13011-131A,,Squash,,Early Prolific  Straightneck,,,ECHO-US,FLORIDA,Cucurbitaceae,"50 days. Soak  seeds 24  hours before  sowing. Plant  0.5"" deep.  AAS Winner  from 1938;  uniform  lemon-yellow,  club-shaped  fruit; firm flesh  is of excellent  quality,",$0.06
01682,Cucurbita pepo,,13011,131A,13011-131A,,Squash,,Early Prolific  Straightneck,,,ECHO-US,FLORIDA,Cucurbitaceae,50 days. Soak  seeds 24  hours before  sowing. Plant ,$0.06
,,,,,,,,,,,,,,,"0.5"" deep.  AAS Winner  from 1938;  uniform  lemon-yellow,  club-shaped  fruit; firm flesh  is of excellent  quality,",
01685,Trichosanthes cucumerina,,03087,131e,03087-131e,,Snake Gourd,,,Feb 2013,70%,ECHO-US,FLORIDA,Cucurbitaceae,"Immature  fruits are  cooked and  eaten. Space  3 ft. apart.  Trellis  preferred.   100 days.   Seeds may  have low  germination  due to hard  seed coat.  Nick or break  coat, and  even soak  before  planting.  Will  germinate  best in warm  environment,  26-32C.",$2.00
01686,Trichosanthes cucumerina,,03087,131E,03087-131e,,Snake Gourd,,,Feb 2013,70%,ECHO-US,FLORIDA,Cucurbitaceae,"Immature  fruits are  cooked and  eaten. Space  3 ft. apart.  Trellis  preferred.   100 days.   Seeds may  have low  germination  due to hard  seed coat.  Nick or break  coat, and  even soak  before  planting.  Will  germinate  best in warm  environment,  26-32C.",$0.76
01688,Psophocarpus  tetragonolobus,,96007,022E,96007-022E,,Winged Bean,,Day Neutral,Mar 2013,95%,ECHO-US,FLORIDA,Fabaceae,"Scarify  (nick/scrape)  seed coat  before  planting. Plant  1"" deep near  trellis. Grows  well in poor  soil with little ",$0.01
,,,,,,,,,,,,,,,water. Eat  young pods  raw or  cooked. Eat  leaves  cooked.,
01690,Cajanus cajan,,03009,031E,03009-031E,,Pigeon Pea,,ICPL 92016,Feb 2013,100%,ECHO-US,FLORIDA,Fabaceae," It is a  short-duration  pigeon pea  (100-140 days  to maturity)  that produces  heavily, with  bushes  reaching 3.5  feet (1-1.5 m).  Good disease  and drought  resistance.",$0.52
01691,Cajanus cajan,,13012,131E,13012-131E,,Pigeon Pea,,ICPL 92016,2013,40%,ECHO-US,FLORIDA,Fabaceae," It is a  short-duration  pigeon pea  (100-140 days  to maturity)  that produces  heavily, with  bushes  reaching 3.5  feet (1-1.5 m).  Good disease  and drought  resistance. Failed germ.  Failed life",$0.08
01692,Coix lacryma-jobi,,13013,131E,13013-131E,,Job's Tears,,Mae John,,,ECHO-US,FLORIDA,Poaceae,"Drought- resistant  annual grass.  Plant in full  sun and  well-drained  soil, 5cm deep  and 2 inches  apart, row  nspacing  40-80cm.  Water and  weed well  when young,  until it is about  40cm high.  Grain is used  as a rice  substitute, in  the making of  alcoholic  drinks, and as  an animal  fodder. Mature  seeds also  used as  beads.",$0.85
01693,Albizia lebbeck,,08057,051a,08057-051a,,East India Walnut/  Woman's tongue  tree,,,Dec 2012,40%,ECHO-US,FLORIDA,Fabaceae,"To improve  germination:  soak seeds in  cold water  24-36 hours  OR dip in  boiling water,  remove from  heat and let  soak another  3-5 minutes.",$0.09
01694,Coix lacryma-jobi,,13013,131E,13013-131E,,Job's Tears,,Mae John,,,ECHO-US,FLORIDA,Poaceae,"Drought- resistant  annual grass.  Plant in full  sun and  well-drained  soil, 5cm deep  and 2 inches  apart, row  nspacing  40-80cm.  Water and  weed well  when young,  until it is about  40cm high.  Grain is used  as a rice  substitute, in  the making of  alcoholic  drinks, and as  an animal  fodder. Mature  seeds also  used as  beads.",$0.26
01695,Desmodium heterocarpon,,13014,131A,13014-131A,,Beggarweed,,Carpon,Feb 2012,80%,ECHO-US,FLORIDA,Fabaceae,"Recommende d seeding rate  is 3-5 kg/ha  and heavier in  established  grassy areas.   Perennial  legume, grow  with common  permanent  grasses for a  high quality  pasture.  Soak  seeds in hot  water or  scarify with  sulfuric acid  before sowing.",$0.01
01696,Desmodium heterocarpon,,13014,131A,13014-131A,,Beggarweed,,Carpon,Feb 2012,80%,ECHO-US,FLORIDA,Fabaceae,Recommende d seeding rate  is 3-5 kg/ha  and heavier in  established  grassy areas.  ,$0.01
,,,,,,,,,,,,,,,"Perennial  legume, grow  with common  permanent  grasses for a  high quality  pasture.  Soak  seeds in hot  water or  scarify with  sulfuric acid  before sowing.",
